id,fixture,n,strategy,seed,location,status,supply_peak_kw,delivered_energy_kwh,unmet_energy_kwh,min_voltage_pu,grid_violation_steps
1dfefe286a9a57e75693,2025-12-1.2-regulated-normal,20000,capacity_aware,61001,home,passed,232274.8120447559,280000.0,0,0.9565752717584984,0
1e0d7cff13eb673898c5,2025-12-1.2-regulated-normal,10000,immediate,61003,home,failed,258488.96759554395,140000.0,0,0.9468183954453903,20
1e1e074e55bd69d52460,2025-06-1-as_supplied-normal,10000,immediate,61001,work,passed,172753.06022984796,140000.0,0,0.9686255811685855,0
1e1e413378d66b795728,2025-12-1.2-regulated-normal,21000,capacity_aware,61003,home,passed,232287.2186342426,294000.0,0,0.9571100832693056,0
1f80677d998c8ee1015f,2025-01-1.2-regulated-normal,0,immediate,61001,home,passed,219999.99726149667,0,0,0.9634677291092416,0
1fb0668ef853f8c4a83a,2025-06-1-as_supplied-normal,20000,capacity_aware,61003,home,failed,150017.8582570871,82136.77262368158,197863.2273763184,0.9507668015060582,0
1fb554d91de183109cd3,2025-06-1-as_supplied-normal,10000,capacity_aware,61003,home,passed,183294.72143124166,140000.0,0,0.9576339003776575,0
208111f43f89c46fddeb,2025-12-1.2-regulated-normal,0,immediate,61001,home,passed,219999.9973414636,0,0,0.9633167662208298,0
20b328b8982416aeef22,2025-06-1-as_supplied-normal,7500,immediate,61003,public,failed,154925.41927892534,105000.0,0,0.9696504327176777,41
2115e2d5886f651ba8e9,2025-06-1-as_supplied-normal,1000,valley_filling,61001,home,passed,146266.16382153146,14000.0,7.649991751179641e-13,0.9719933311158583,0
21189d39022d031b3a77,2025-06-1-as_supplied-normal,10000,immediate,61002,public,failed,157916.16095404897,140000.0,0,0.968766364785053,46
212785995472b6706c27,2025-06-1-as_supplied-sharp,10000,capacity_aware,61001,home,passed,192680.44303680453,140000.0,0,0.9550558109004733,0
21efac2a93251697a152,2024-08-1-as_supplied-normal,0,immediate,61001,home,passed,140314.0205331866,0,0,0.9742181233798508,0
21f0c8b91206aff42282,2025-06-1-as_supplied-normal,40000,capacity_aware,61002,public,failed,150446.83959015692,68110.46999999997,491889.5299999999,0.9708122538680046,0
222394cdff9a56fb99fd,2025-06-1-as_supplied-normal,6000,immediate,61001,public,passed,153066.73683125823,84000.0,0,0.9701827951212278,0
224f8c5ba05a8b497038,2025-06-1-as_supplied-normal,1000,capacity_aware,61003,public,passed,146713.9231889077,14000.0,0,0.9717447989484361,0
232ae5596ed9ab6a399b,2025-06-1-as_supplied-normal,47500,capacity_aware,61001,home,passed,194889.63428407774,665000.0,0,0.9504016033470705,0
236cdc251e9eca424ed9,2025-12-1.2-voltage_only-normal,0,immediate,61001,home,failed,278339.1694914419,0,0,0.9378968529720946,19
23de8f88e1540a3def29,2025-06-1-as_supplied-normal,48000,capacity_aware,61003,home,passed,194779.39960891314,672000.0,0,0.9512908632983987,0
2482ecb4480cad201d82,2025-12-1.2-regulated-normal,40000,capacity_aware,61002,home,failed,232437.6824695302,325155.2204450586,234844.77955494134,0.9538263809028745,0
24c935564dd5021b0492,2025-06-1-as_supplied-normal,20000,immediate,61002,work,failed,244226.30124709522,280000.0,0,0.940108690775636,9
254a3ef1adf3499cfa4e,2025-06-1-as_supplied-normal,40000,immediate,61001,home,failed,297638.78865139076,560000.0,0,0.9118479216296475,19
2610a8b5d13bdc1b0602,2025-12-1.2-regulated-normal,5000,capacity_aware,61003,home,passed,232255.24141443113,70000.0,0,0.9573156307341742,0
2632dbfd2dc14bc0176c,2025-06-1-as_supplied-normal,5000,capacity_aware,61001,home,passed,147710.33377552763,70000.0,0,0.9500932854289799,0
2671d8eb638895183d32,2025-06-1-as_supplied-normal,45000,capacity_aware,61001,home,passed,194870.2875726824,630000.0,0,0.9501371004092717,0
26e966ecd5520a71c2a1,2025-06-1-as_supplied-normal,0,immediate,61003,work,passed,145406.79138918503,0,0,0.9722657747997784,0
273845a5bace35235adb,2025-06-1-as_supplied-normal,10000,randomized_delay,61003,home,passed,145406.79138918503,140000.0,0,0.9722657747997784,0
27a048a91574815becd7,2025-06-1-as_supplied-normal,7500,capacity_aware,61003,public,failed,151060.9949779936,67852.57859374999,37147.42140624998,0.9708122538680046,0
27c7c8e91fe85c5f649c,2025-06-1-as_supplied-normal,1000,fixed_delay,61001,home,passed,145406.79138918503,14000.0,0,0.9722657747997784,0
2803a7d0b155b86c8c17,2025-06-1-as_supplied-normal,1000,immediate,61001,home,passed,149309.71247544087,14000.0,0,0.9552099033513717,0
2929a1d7cc40e51ada6b,2024-02-1-as_supplied-normal,0,immediate,61001,home,failed,209993.76510468515,0,0,0.9462969698415478,12
29994b4a9bfed0b06ac8,2025-06-1-voltage_only-normal,0,immediate,61001,home,passed,145406.79145787747,0,0,0.9934939209689178,0
2b0d24caaa8bb0ad1d12,2025-12-1.2-regulated-normal,0,capacity_aware,61002,home,passed,219999.9973414636,0,0,0.9633167662208298,0
2b28de3f0f4207e79427,2025-06-1-as_supplied-normal,2000,immediate,61003,home,failed,153534.1365279161,28000.0,0,0.9314075485681671,12
2d1036341f3c31d3ef06,2025-12-1-as_supplied-normal,1000,least_laxity_first,61001,home,failed,231949.31066123908,14000.0,1.7763568394002505e-15,0.9366128671186462,19
2effbf982315d1fa0e8d,2025-06-1-as_supplied-normal,5000,capacity_aware,61002,work,passed,145406.79138914746,70000.0,0,0.9722657747999532,0
2ffc436ee0cd9893d892,2025-06-1-as_supplied-normal,20000,immediate,61003,home,failed,220588.97329106,280000.0,0,0.942627654020062,13
3112348e7986daeba144,2025-06-1-as_supplied-normal,40000,capacity_aware,61002,work,failed,178505.74991628292,422915.4684933579,137084.5315066422,0.9510000504272773,0
3151f23d4fc5a2f8da3e,2025-12-1-as_supplied-normal,1000,valley_filling,61003,home,failed,231949.31066123908,13999.999999999998,1.3608003612830544e-12,0.9366128671186462,19
31d25f0ab3301f88ef68,2025-06-1-as_supplied-normal,20000,immediate,61002,home,failed,220116.17546059447,280000.0,0,0.9441918414733113,13
32085a8f16efbee3540e,2025-06-1-as_supplied-normal,0,capacity_aware,61001,home,passed,145406.79138918503,0,0,0.9722657747997784,0
3295d240651270ec9e24,2025-06-1-as_supplied-normal,20000,capacity_aware,61002,home,failed,150008.15199989325,82126.78262368157,197873.21737631838,0.951354212024334,0
33ed2d4ac02b7eea2cfd,2025-06-1-as_supplied-normal,3000,immediate,61003,home,failed,157479.88800413808,42000.0,0,0.9063961025132083,16
3444edbd95419df8b846,2025-06-1-as_supplied-normal,20000,immediate,61002,public,failed,171194.38332893842,280000.0,0,0.9635182233138011,51
34e7b95d8bceaf15b0fe,2025-06-1-as_supplied-normal,5000,capacity_aware,61002,home,passed,163906.38261212193,70000.0,0,0.9657199298218619,0
35467d18b5dc5409af5e,2025-06-1-as_supplied-normal,7500,capacity_aware,61002,public,failed,152570.80169333433,69176.91000000003,35823.08999999997,0.9705980190581741,0
354bf65a819eb8d8e85d,2025-06-1-as_supplied-normal,5000,immediate,61001,home,passed,164523.89832637165,70000.0,0,0.9652948786011702,0
37449340700b41246f14,2025-06-1-as_supplied-normal,0,immediate,61001,work,passed,145406.79138918503,0,0,0.9722657747997784,0
37644e8b979d840de770,2025-12-1-as_supplied-normal,1000,capacity_aware,61001,mixed,failed,231949.31066123908,13585.160000000005,414.84000000000003,0.9366128671186462,19
3813fc223365182d467e,2025-06-1-as_supplied-normal,5000,immediate,61001,home,failed,165601.13571232,70000.0,0,0.8447562575518986,19
38f7b776d5e758e01a30,2025-06-1-as_supplied-normal,10000,valley_filling,61002,home,passed,153773.77805022194,140000.0,7.123746037507317e-13,0.9693980968932528,0
38fcb9646d45ca5b1c66,2025-06-1-as_supplied-normal,7500,capacity_aware,61001,public,failed,151128.13684391475,72679.32250000002,32320.67750000002,0.9708122538680046,0
3930b33d89d17c81c2a6,2025-06-1-as_supplied-normal,27500,capacity_aware,61003,work,passed,178820.8670775299,385000.0,0,0.9500228082565818,0
3960a2693b1b8dffb8c6,2025-06-1-as_supplied-normal,5000,immediate,61003,work,passed,145406.79138920002,70000.0,0,0.9722657747998377,0
3a4513f2de66009d6001,2025-06-1-as_supplied-normal,10000,randomized_delay,61001,home,passed,145406.79138918503,140000.0,0,0.9722657747997784,0
3a9c11d2394a2b6d5d5c,2025-06-1-as_supplied-normal,10000,capacity_aware,61002,home,passed,182488.26733499396,140000.0,0,0.959193792822269,0
3ab76dbd38b331892055,2025-06-1-as_supplied-normal,6500,immediate,61003,public,failed,153663.0680563451,91000.0,0,0.969967063972896,1
3ac8f709d0187a3a413c,2025-12-1-as_supplied-normal,1000,capacity_aware,61002,home,failed,231949.31066123908,14000.0,0,0.9366128671186462,19
3cef40dd052c3a82d9c6,2025-06-1-as_supplied-normal,5000,immediate,61002,home,failed,164914.8404318036,70000.0,0,0.8505576840288405,19
3d46e11fe15e5d9d8027,2025-06-1-as_supplied-normal,0,immediate,61001,public,passed,145406.79138918503,0,0,0.9722657747997784,0
3f54464e25adbcf8ae67,2025-12-1-as_supplied-normal,1000,valley_filling,61002,home,failed,231949.31066123908,14000.0,2.5202062658991053e-13,0.9366128671186462,19
3faa62f9c90c6919e8ff,2025-06-1-as_supplied-normal,10000,capacity_aware,61001,home,passed,164184.43515193998,70000.0,0,0.9657888408555532,0
3fc10d1e782890adba20,2025-06-1-as_supplied-normal,10500,immediate,61003,work,failed,176440.0109433725,147000.0,0,0.9663017218580062,1
40ca4060e2dfa464a642,2025-06-1.2-as_supplied-normal,0,immediate,61001,home,passed,174488.14906200086,0,0,0.9607666853664606,0
4102e9f0e93d93ac2ea7,2025-06-1-as_supplied-normal,40000,capacity_aware,61003,home,passed,194731.5406739305,560000.0,0,0.9501276063322892,0
4122dc522ac1b2eb7348,2025-12-1.2-regulated-normal,10000,randomized_delay,61001,home,failed,222526.96311290798,140000.0,0,0.9633167662208298,11
422f8a93ba3ef9d2672d,2025-12-1.2-regulated-normal,80000,capacity_aware,61001,home,failed,232458.69997514982,325155.2204450586,794844.7795549413,0.9599383205937636,0
427b6114b3e55df9e033,2025-12-1.2-regulated-normal,80000,capacity_aware,61003,home,failed,232169.55682546407,283112.9972505241,836887.0027494759,0.9569144745536923,0
42a09e3131720577e82d,2025-06-1-as_supplied-normal,50000,capacity_aware,61003,home,failed,194806.3744351633,698478.8500390737,1521.149960928881,0.9504228097068738,0
42cfd240a3860a3522b7,2025-06-1-as_supplied-normal,0,capacity_aware,61001,home,passed,145406.79138918503,0,0,0.9722657747997784,0
42fae0d1c91042f28240,2025-06-1-as_supplied-normal,5500,capacity_aware,61003,home,passed,149208.55941301357,77000.0,0,0.9500730611289157,0
42fb9902295d3f340210,2025-12-1-as_supplied-normal,1000,immediate,61001,home,failed,235733.6975634163,14000.0,0,0.9350998992414691,19
44d886e11c3d16441693,2025-06-1-as_supplied-normal,1000,capacity_aware,61001,work,passed,145406.79138923384,14000.0,0,0.9722657747998734,0
44ff9da2a6ab97e6f260,2025-12-1-as_supplied-normal,1000,capacity_aware,61003,mixed,failed,231949.31066123908,13571.840000000004,428.16,0.9366128671186462,19
4562aa4492660353d3fc,2025-06-1-as_supplied-normal,28000,capacity_aware,61003,work,failed,178873.80475353298,391804.1600000003,195.83999999999943,0.9500238875016321,0
45a1503a758849ff3e26,2025-06-1-as_supplied-normal,6500,capacity_aware,61002,public,passed,153475.8051759815,91000.0,0,0.9700175141939514,0
45d4d8b7dd32d8dd2c38,2025-12-1.2-regulated-normal,5000,immediate,61003,home,failed,239619.1953152155,70000.0,0,0.9550388376666048,14
46e217108bffa902a295,2025-06-1-as_supplied-normal,5000,immediate,61001,work,passed,145406.791389219,70000.0,0,0.9722657747998497,0
47dbdd456ac549dae83f,2025-12-1.2-regulated-normal,4000,immediate,61001,home,failed,235399.12003355776,56000.0,0,0.9569635099297646,12
48724ed6a7cda1d382df,2025-06-1-as_supplied-normal,0,capacity_aware,61003,work,passed,145406.79138918503,0,0,0.9722657747997784,0
487be503ccd5dbb899ec,2025-12-1-as_supplied-normal,1000,capacity_aware,61002,work,failed,231949.31066035564,14000.0,0,0.9366128671186242,19
48faa4c71d11b0f394ab,2025-06-1-as_supplied-normal,5000,capacity_aware,61001,home,passed,148629.26045991402,70000.0,0,0.9506083149165885,0
498730f2766562f4144f,2025-06-1-as_supplied-normal,1000,least_laxity_first,61003,home,passed,149189.49762612724,14000.0,4.440892098500626e-15,0.9708786221122431,0
4a18c3380a958f043c10,2025-06-1-as_supplied-normal,1000,capacity_aware,61001,public,failed,146025.98031487543,6659.999999999967,7340.000000000039,0.9720950339248831,0
4b1642ebfe906bf7b852,2025-06-1-as_supplied-normal,10000,fixed_delay,61001,home,failed,201686.82840596067,140000.0,0,0.9554428187356847,8
4bbc77c18f6689520a68,2025-06-1-as_supplied-normal,1000,capacity_aware,61003,work,passed,145406.79138911224,14000.0,0,0.9722657747998757,0
4d5ed18ce8ea93bc3848,2025-06-1-as_supplied-normal,12500,immediate,61003,home,passed,192551.75052249993,175000.0,0,0.9540211532337342,0
4d6831027898a796ff0c,2025-05-1-as_supplied-normal,0,immediate,61001,home,passed,150480.94814072433,0,0,0.9703465386969322,0
4da7cf03c57e1097c17b,2025-06-1-as_supplied-normal,13500,immediate,61001,home,failed,196067.21735842925,189000.0,0,0.9536553952220056,3
4f41da13c9f9b60a24d1,2025-06-1-as_supplied-normal,15000,immediate,61001,work,failed,208241.9710060973,210000.0,0,0.9539743882613793,7
4f6fa68e0b73aafc5b83,2025-12-1.2-regulated-normal,3500,immediate,61001,home,failed,233532.4246702885,49000.0,0,0.9576451063458165,10
504e98d7dd6b1f521312,2025-06-1-as_supplied-normal,10000,valley_filling,61003,home,passed,153872.76659583463,140000.0,7.749911823395905e-13,0.9690609390346062,0
507bbfd132c9a34243ae,2025-06-1-as_supplied-normal,6000,capacity_aware,61002,home,failed,148396.10148617506,81084.1747456986,2915.8252543013186,0.9500644319606663,0
52228cf72e0a56c7e966,2025-06-1-as_supplied-normal,1000,fixed_delay,61003,home,passed,145406.79138918503,14000.0,0,0.9722657747997784,0
532e5d5d49936e784442,2025-12-1.2-regulated-normal,5000,immediate,61002,home,failed,238992.64661430795,70000.0,0,0.9557856077797502,15
533b0a04efc082ce7a4a,2025-06-1-as_supplied-normal,13000,immediate,61003,home,passed,194503.06840149948,182000.0,0,0.9532338499482839,0
5354d7820ad04c8bffda,2025-12-1.2-regulated-normal,40000,capacity_aware,61003,home,failed,232353.62914840007,325155.2204450588,234844.77955494134,0.9577040684022597,0
53e867f16b45fa6e4494,2025-06-1-as_supplied-normal,1000,capacity_aware,61003,public,passed,146698.06155390147,14000.0,0,0.9719619332810012,0
540b80d6dc388af613ff,2025-06-1-as_supplied-normal,80000,capacity_aware,61003,home,failed,149963.11345217982,82390.33881428288,1037609.6611857171,0.9567596281379054,0
545f4b67ccd14b747da3,2025-06-1-as_supplied-normal,40000,capacity_aware,61001,work,failed,178699.62251785156,509825.58148700016,50174.41851299974,0.9504495201996559,0
565f888197409462f4b6,2025-06-1-as_supplied-normal,10000,least_laxity_first,61002,home,passed,182488.26733499396,140000.0,6.572520305780927e-14,0.959193792822269,0
56bf34f282fedfb5db62,2025-06-1-as_supplied-normal,6000,capacity_aware,61003,public,passed,153078.56481013965,84000.0,0,0.9701411562224308,0
5781c442705c726afe92,2025-12-1-as_supplied-normal,1000,randomized_delay,61002,home,failed,231949.31066031588,14000.0,0,0.9366128671186653,19
584130624d912e13cb69,2025-12-1.2-as_supplied-normal,10000,capacity_aware,61001,home,failed,278339.1684429847,140000.0,0,0.9146439494239524,27
5951084bbb5978542170,2025-06-1-as_supplied-normal,1000,immediate,61002,mixed,passed,148180.37101002556,14000.0,0,0.9712443137002371,0
5985ae9b32a35ef8cc8f,2025-06-1-as_supplied-normal,80000,capacity_aware,61001,home,failed,194791.81282582154,909458.4933623398,210541.5066376603,0.9505633787838219,0
5a295510ad674342aeb5,2025-06-1-as_supplied-normal,5000,capacity_aware,61001,public,passed,151633.12053277946,70000.0,0,0.9705660275911998,0
5ade0d972776a2d83a1d,2025-06-1-as_supplied-normal,40000,immediate,61001,public,failed,195753.89376226,560000.0,0,0.9533878749990368,54
5b405b6837334380cb2e,2025-06-1-as_supplied-normal,0,immediate,61003,home,passed,145406.79138918503,0,0,0.9722657747997784,0
5b75ce0a9345980e9245,2025-12-1.2-regulated-normal,20500,capacity_aware,61002,home,passed,232343.49562905007,287000.0,0,0.9585394744735974,0
5b969621f8bce3d1e401,2025-06-1-as_supplied-normal,25000,capacity_aware,61003,work,passed,178565.3611085468,350000.0,0,0.9508938570092952,0
5bc9dae34990766c193d,2025-06-1-as_supplied-normal,10000,least_laxity_first,61003,home,passed,183294.72143124166,140000.0,8.43769498715119e-14,0.9576339003776575,0
5bdee01802997f0bc5ef,2025-06-1-as_supplied-normal,20000,capacity_aware,61003,work,passed,177499.78578151448,280000.0,0,0.9538612895367459,0
5c1af1b419391c545ffe,2025-12-1.2-regulated-normal,0,immediate,61002,home,passed,219999.9973414636,0,0,0.9633167662208298,0
5c1fc47719f12adb2ade,2025-06-1-as_supplied-normal,10000,immediate,61001,home,passed,182995.441886006,140000.0,0,0.9589498390642976,0
5c5922644c600a8f790d,2025-06-1-as_supplied-normal,0,immediate,61003,home,passed,145406.79138918503,0,0,0.9722657747997784,0
5c9b76030f15533c1e70,2025-06-1-as_supplied-normal,20000,capacity_aware,61001,home,passed,194751.00542958558,280000.0,0,0.9518631456616948,0
5d72a6b1dc20aae989a8,2025-06-1-as_supplied-normal,10000,capacity_aware,61002,home,passed,182488.26733499396,140000.0,0,0.959193792822269,0
5e400e99e08e68ccb39a,2025-06-1-as_supplied-normal,0,capacity_aware,61001,work,passed,145406.79138918503,0,0,0.9722657747997784,0
5f7d548cda94078d9f0c,2025-08-1-as_supplied-normal,0,immediate,61001,home,passed,143356.33635016342,0,0,0.9730539613458282,0
60a962e397539023c9b9,2025-06-1-as_supplied-normal,1000,valley_filling,61002,home,passed,146245.42690338066,14000.0,9.504064202303653e-13,0.9719927151471057,0
612b3249b30b35e3579c,2025-12-1.2-regulated-normal,20500,capacity_aware,61001,home,passed,232285.55976873732,287000.0,0,0.9568964654834192,0
61a66e72dc354d75672d,2025-06-1-as_supplied-normal,50000,capacity_aware,61002,home,passed,195129.01778587926,700000.0,0,0.950075554170399,0
62cc69b55dec1340660a,2025-06-1-as_supplied-normal,1000,capacity_aware,61001,home,passed,149309.71247544087,14000.0,0,0.9552099033513717,0
6312844cd0cae599c5c6,2025-06-1-as_supplied-normal,15000,immediate,61002,work,failed,208606.5587144977,210000.0,0,0.955009457427954,7
643b39c178b7f90ebac4,2025-06-1-as_supplied-normal,80000,immediate,61001,home,failed,453791.8362519298,1120000.0,0,0.8147778061990644,22
650a4362af54657b80f3,2025-12-1-as_supplied-normal,1000,capacity_aware,61002,public,failed,231949.31066123908,9743.349999999999,4256.650000000003,0.9366128671186462,19
6559a7ee3762ced6c791,2025-12-1-as_supplied-normal,0,capacity_aware,61001,home,failed,231949.31066031588,0,0,0.9366128671186653,19
6562c4c19d072a3b7801,2025-06-1-as_supplied-normal,0,immediate,61002,home,passed,145406.79138918503,0,0,0.9722657747997784,0
65961cf2b3571a1731b6,2025-06-1-as_supplied-normal,0,immediate,61002,public,passed,145406.79138918503,0,0,0.9722657747997784,0
65c802aa9d77d4b81bb6,2025-06-1-as_supplied-normal,10000,randomized_delay,61001,home,passed,145406.79138918503,140000.0,0,0.9722657747997784,0
66c7c1f0fdad01273bb7,2025-06-1-as_supplied-normal,1000,capacity_aware,61002,public,passed,146779.15215241758,14000.0,0,0.9719275127068766,0
66d15e604f7ad8e872c2,2025-06-1-as_supplied-normal,13000,immediate,61001,home,passed,194270.1431295786,182000.0,0,0.9542530870591289,0
6765251b4f998d93dede,2025-12-1.2-regulated-normal,10000,fixed_delay,61002,home,failed,292734.91916326556,140000.0,0,0.9396269301581657,9
6896849c3db8aba382a9,2025-06-1-as_supplied-normal,80000,immediate,61002,home,failed,451919.66265427985,1120000.0,0,0.8220727866308825,22
68f0b7c5b287fb55b294,2025-06-1-as_supplied-normal,20000,immediate,61001,work,failed,243815.50949655304,280000.0,0,0.9408162826567513,9
6921fac7f5c6e8257481,2025-06-1-as_supplied-normal,1000,immediate,61001,public,passed,146611.4147520008,14000.0,0,0.9718624419571724,0
6939eb7374fb2e593a28,2025-06-1-as_supplied-normal,10000,capacity_aware,61001,home,passed,179420.73944984833,140000.0,0,0.9605107543477757,0
6a2aac6bcbe115527b4c,2025-06-1-as_supplied-normal,10000,immediate,61002,work,passed,173052.8910889919,140000.0,0,0.9684162029980946,0
6b9a9093a49fdf6405a0,2025-06-1-as_supplied-normal,10000,immediate,61001,home,unknown,170146.4445662821,140000.0,0,0.6566987091435994,23
6c72c65b573f67079642,2025-06-1-as_supplied-normal,40000,immediate,61002,home,unknown,156254.68314318932,560000.0,0,0.7847065440329126,25
6ced24fc3c0610fe527e,2025-06-1-as_supplied-normal,1000,valley_filling,61003,home,passed,146259.9715875697,14000.0,8.49903480926173e-13,0.971949652206506,0
6dc66b31387b25c30dd5,2025-06-1-as_supplied-normal,10000,least_laxity_first,61001,home,passed,182995.441886006,140000.0,8.881784197001252e-14,0.9589498390642976,0
6ddf9f8895e3afefa527,2025-06-1-as_supplied-normal,5000,immediate,61002,work,passed,145406.79138914746,70000.0,0,0.9722657747999532,0
6e9301b50d49a974dcd4,2025-12-1.2-regulated-normal,80000,immediate,61001,home,failed,533134.8918247143,1120000.0,0,0.770880034951282,25
6ea76a4554ffed45b177,2025-12-1.2-regulated-normal,40000,immediate,61002,home,failed,373827.84717518714,560000.0,0,0.8926535261991011,24
6edf28a323d8231fcb5f,2025-06-1-as_supplied-normal,40000,capacity_aware,61003,public,failed,150446.83959015692,67948.965,492051.0349999997,0.9708122538680046,0
6ffc68b7329c008374d9,2025-12-1-as_supplied-normal,1000,immediate,61002,work,failed,231949.31066035564,14000.0,0,0.9366128671186242,19
718893427940399e6925,2025-06-1-as_supplied-normal,1000,immediate,61001,work,passed,145406.79138923384,14000.0,0,0.9722657747998734,0
71b7ddd43e15ebe034c1,2025-06-1-as_supplied-normal,10000,capacity_aware,61002,home,failed,150016.1731581896,81828.25900776863,58171.740992231375,0.9508983593761915,0
747fad8f680205de0e22,2025-06-1-as_supplied-normal,5000,immediate,61002,public,passed,151738.95063263105,70000.0,0,0.9705621907209157,0
748917eac9914df79274,2025-12-1.2-regulated-normal,22500,capacity_aware,61003,home,failed,232332.6661112766,310872.26403113286,4127.735968867821,0.9561135261864369,0
74bc61c9097d72d506ec,2025-06-1-as_supplied-normal,30000,capacity_aware,61003,work,failed,178869.24000367738,416840.09994219604,3159.900057804692,0.9500957774279073,0
74e5dc0195186788cd3a,2025-06-1-as_supplied-normal,1000,capacity_aware,61003,mixed,passed,148252.46718534007,14000.0,0,0.9708744940342838,0
75641bdfba1282eb5fee,2025-06-1-as_supplied-normal,1000,immediate,61003,work,passed,145406.79138911224,14000.0,0,0.9722657747998757,0
76c50482ff14500157f3,2025-09-1-as_supplied-normal,0,immediate,61001,home,passed,161961.95511397853,0,0,0.9663984522457868,0
77c6c048b3d630b30f1a,2025-06-1-as_supplied-normal,20000,immediate,61003,work,failed,244244.75792628393,280000.0,0,0.9400027684484564,9
7a02a70e77e52d99b1a3,2025-06-1-as_supplied-normal,1000,least_laxity_first,61001,home,passed,149241.61301961448,14000.0,1.7763568394002505e-15,0.9710969219819405,0
7a0e14bcef2a34d5d173,2025-06-1-as_supplied-normal,5000,capacity_aware,61002,public,passed,151738.95063263105,70000.0,0,0.9705621907209157,0
7b28888c6da66b0c94e4,2025-06-1-as_supplied-normal,28500,capacity_aware,61002,work,failed,177953.00194493038,398001.62659941305,998.3734005880877,0.9504793173439714,0
7b70d1190475e0ef5c5e,2025-12-1.2-regulated-normal,10000,least_laxity_first,61002,home,passed,232307.24886194756,140000.0,5.5067062021407764e-14,0.9567718847026596,0
7c058028d905872e0793,2025-06-1-as_supplied-normal,1500,immediate,61002,home,failed,150935.1117105084,21000.0,0,0.9462481225578554,8
7c664ef5352e2ab582d9,2025-12-1-as_supplied-normal,1000,immediate,61003,work,failed,231949.3106602297,14000.0,0,0.9366128671188307,19
7db923c2c00ae9558f62,2025-06-1-as_supplied-normal,60000,capacity_aware,61002,home,failed,194454.34420118184,821113.7991208422,18886.200879157368,0.9503564366554468,0
7e49465523ad639f267e,2025-06-1-as_supplied-normal,10000,capacity_aware,61003,home,passed,183294.72143124166,140000.0,0,0.9576339003776575,0
7eb12dedeb2ea5662450,2025-06-1-as_supplied-normal,1000,immediate,61003,home,passed,149189.49762612724,14000.0,0,0.9708786221122431,0
7eeb2e9a6116e68eedaf,2024-01-1-as_supplied-normal,0,immediate,61001,home,failed,212645.87697543149,0,0,0.9451494453330704,13
801aad136de4bd994a7c,2025-06-1-as_supplied-normal,1000,capacity_aware,61003,home,passed,149189.49762612724,14000.0,0,0.9708786221122431,0
80c0e66ed1cf44dbbe79,2025-12-1.2-regulated-normal,80000,immediate,61003,home,failed,532641.3970773222,1120000.0,0,0.7656883044460241,25
816bc768da2907d61114,2025-06-1-as_supplied-normal,1000,capacity_aware,61002,home,passed,149022.6937674198,14000.0,0,0.9710231950590933,0
8190515478c5a5cef9dd,2025-06-1-as_supplied-normal,6000,capacity_aware,61002,public,passed,152957.85324298346,84000.0,0,0.9701301254482623,0
819413f7e5fb859d9f1c,2025-06-1-as_supplied-normal,1500,immediate,61001,home,failed,151156.990425688,21000.0,0,0.9450738863290283,8
81bf729140db7c704897,2025-01-1.2-as_supplied-normal,0,immediate,61001,home,failed,262125.62938292132,0,0,0.9225721314095318,23
8223da92b94120f85711,2025-06-1-as_supplied-normal,20000,immediate,61003,public,failed,170830.5055137741,280000.0,0,0.9643414718773168,52
82d4d367941f8c54577b,2025-12-1-as_supplied-normal,1000,randomized_delay,61001,home,failed,231949.31066031588,14000.0,0,0.9366128671186653,19
82da2d4d50aab28fcf92,2025-06-1-as_supplied-normal,80000,capacity_aware,61001,work,failed,178536.6541376795,455109.815924309,664890.184075691,0.9501388550754848,0
8328345ea1834061b604,2025-12-1.2-regulated-normal,80000,capacity_aware,61002,home,failed,232628.3716979973,314978.10506629257,805021.8949337074,0.9505394295032152,0
83d36dc27a84dc6d1c66,2025-06-1-as_supplied-normal,80000,immediate,61003,home,failed,450698.8158311645,1120000.0,0,0.8124833582506964,22
8531bf30cbd94b2129a9,2025-06-1-as_supplied-normal,6500,immediate,61002,public,failed,153475.8051759538,91000.0,0,0.9700175141939514,1
85670972dcc9dd896774,2025-06-1-as_supplied-normal,0,capacity_aware,61003,home,passed,145406.79138918503,0,0,0.9722657747997784,0
85adb23e2eb31b6a117f,2025-12-1.2-regulated-normal,10000,randomized_delay,61002,home,failed,223250.05607360325,140000.0,0,0.9633167662208298,11
867db8f93825b595f04c,2025-06-1-as_supplied-normal,10000,capacity_aware,61001,home,passed,193500.6080745739,140000.0,0,0.9510405705193136,0
8709408224eb1fc1403e,2025-12-1-as_supplied-normal,1000,randomized_delay,61003,home,failed,231949.31066031588,14000.0,0,0.9366128671186653,19
8729ccb602f43a8eb5da,2025-06-1-as_supplied-normal,5000,immediate,61003,home,failed,165745.27700729654,70000.0,0,0.8439254375837317,19
87431d7717d573623525,2025-06-1-as_supplied-normal,10000,capacity_aware,61003,home,failed,147708.91036159062,79934.97107682934,60065.02892317069,0.950013316086673,0
87571b6829ea842c91e1,2025-06-1-as_supplied-normal,0,immediate,61003,public,passed,145406.79138918503,0,0,0.9722657747997784,0
87b2058fdfd9190f8cae,2025-06-1-as_supplied-normal,1000,capacity_aware,61002,mixed,passed,148180.37101002556,14000.0,0,0.9712443137002371,0
